time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.499999999999992,13.1882660806,-2.34295410528,25.0830943917,6.23848543832,5.5908939584,0.0,10.1382768982,-0.8368519198,2.89175730152,-0.126907109878,-0.363064717888,0.0,474.45040943910436,468.91162861620546,471.33611412458134,471.00460937873567
4.559999999999991,13.8044542165,-2.39372387011,25.2506140753,6.23112610617,5.56918300392,0.0,10.4015844168,-0.855832552849,2.69068501671,-0.115285669528,-0.359529818334,0.0,437.4698350333798,437.6268658408393,438.54367645673256,439.49439861562485
4.6199999999999894,14.439212302,-2.44586706999,25.4088740019,6.22465396155,5.54750058178,0.0,10.7567951757,-0.882609297054,2.58199361888,-0.0961109761116,-0.365329687045,0.0,481.3193595348041,480.75611595147905,479.04436450271135,480.49122335951074
4.679999999999988,15.0935772291,-2.49956858235,25.5582665768,6.21968984442,5.52513291502,0.0,11.0552994206,-0.907643128001,2.39576160254,-0.0643855727139,-0.39499141843,0.0,456.89551447494324,454.38133459964433,454.97915021792187,457.50726209514704
4.739999999999987,15.7634373842,-2.55464269968,25.6935634491,6.21548806109,5.50137717571,0.0,11.2736313266,-0.928275971619,2.11296825927,-0.0847749869612,-0.397866396836,0.0,418.5397798356426,418.11595803143086,420.2689728029617,418.492901467121
4.799999999999986,16.447203063,-2.61103308406,25.8124108447,6.2106230552,5.47772541412,0.0,11.5185932583,-0.951548182195,1.84711599304,-0.0745721359501,-0.387734026417,0.0,430.5890052331341,431.2791410463298,429.97336828327616,430.8316788714156
4.859999999999984,17.148110872,-2.66901716922,25.9173316048,6.20642948209,5.45472279918,0.0,11.8444875756,-0.981341227642,1.64786770937,-0.0618810805089,-0.375863348874,0.0,465.0194080762596,465.80366616444616,465.8374000526278,466.82562715119417
4.919999999999983,17.8637060198,-2.72846822902,26.0055135844,6.20308439762,5.43199230891,0.0,12.0089393315,-1.00045722754,1.2910320938,-0.045683058978,-0.385560027278,0.0,397.1501910232935,396.09142087691544,395.0504477107727,396.53940747396143
4.979999999999982,18.5951891281,-2.78950108657,26.0773565495,6.20061309799,5.41010699033,0.0,12.3728114307,-1.03392490145,1.10105702983,-0.03344847436,-0.340307666874,0.0,478.47757152386833,481.7815011146279,480.62551469778003,481.55148765113756
5.0399999999999805,19.3461353844,-2.85238287591,26.1355016817,6.19848874006,5.39000531136,0.0,12.6580114979,-1.06211723172,0.835492995953,-0.0396394231083,-0.326163211573,0.0,452.71703493580446,453.74115172319546,452.2105844899875,451.7108446338675
